product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,month,year,demand_level,recommended_quantity,prompt,response
FB000829,Shoes,Ann Taylor,Spring,XL,Gray,162.97,0.0,162.97,2024-11-22,47,2.2,True,Wrong Item,11,2024,Low Demand,52,"Season: Spring, Category: Shoes, Brand: Ann Taylor, Color: Gray, Price: 162.97, Rating: 2.2, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 52 units of Shoes (Ann Taylor, Gray) for Spring season. Current demand is Low Demand with a customer rating of 2.2/5."
FB000830,Accessories,H&M,Winter,Unknown,Black,50.33,8.7,45.95,2025-08-06,14,1.3,False,No Return,8,2025,Medium Demand,29,"Season: Winter, Category: Accessories, Brand: H&M, Color: Black, Price: 45.95, Rating: 1.3, Markdown: 8.7%, Demand: Medium Demand","Recommend stocking 29 units of Accessories (H&M, Black) for Winter season. Current demand is Medium Demand with a customer rating of 1.3/5."
FB000831,Shoes,Uniqlo,Spring,Unknown,Pink,60.38,0.0,60.38,2025-04-29,0,3.0,False,No Return,4,2025,High Demand,30,"Season: Spring, Category: Shoes, Brand: Uniqlo, Color: Pink, Price: 60.38, Rating: 3.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 30 units of Shoes (Uniqlo, Pink) for Spring season. Current demand is High Demand with a customer rating of 3.0/5."
FB000832,Tops,Uniqlo,Summer,XXL,Black,103.65,0.0,103.65,2025-08-06,29,3.7,False,No Return,8,2025,Medium Demand,44,"Season: Summer, Category: Tops, Brand: Uniqlo, Color: Black, Price: 103.65, Rating: 3.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Tops (Uniqlo, Black) for Summer season. Current demand is Medium Demand with a customer rating of 3.7/5."
FB000833,Bottoms,Gap,Spring,L,Beige,75.14,0.0,75.14,2025-01-27,41,3.0,True,Changed Mind,1,2025,Low Demand,46,"Season: Spring, Category: Bottoms, Brand: Gap, Color: Beige, Price: 75.14, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 46 units of Bottoms (Gap, Beige) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000834,Shoes,H&M,Winter,S,Pink,88.0,0.0,88.0,2025-08-06,2,1.9,False,No Return,8,2025,High Demand,32,"Season: Winter, Category: Shoes, Brand: H&M, Color: Pink, Price: 88.00, Rating: 1.9, Markdown: 0.0%, Demand: High Demand","Recommend stocking 32 units of Shoes (H&M, Pink) for Winter season. Current demand is High Demand with a customer rating of 1.9/5."
FB000835,Dresses,Ann Taylor,Winter,XS,Red,69.54,0.0,69.54,2025-08-06,21,3.0,False,No Return,8,2025,Medium Demand,36,"Season: Winter, Category: Dresses, Brand: Ann Taylor, Color: Red, Price: 69.54, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 36 units of Dresses (Ann Taylor, Red) for Winter season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000836,Outerwear,Mango,Winter,XS,Pink,209.52,0.0,209.52,2025-08-06,48,2.6,False,No Return,8,2025,Low Demand,53,"Season: Winter, Category: Outerwear, Brand: Mango, Color: Pink, Price: 209.52, Rating: 2.6, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 53 units of Outerwear (Mango, Pink) for Winter season. Current demand is Low Demand with a customer rating of 2.6/5."
FB000837,Shoes,H&M,Fall,XXL,Beige,97.42,0.0,97.42,2025-08-06,35,2.0,False,No Return,8,2025,Low Demand,40,"Season: Fall, Category: Shoes, Brand: H&M, Color: Beige, Price: 97.42, Rating: 2.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 40 units of Shoes (H&M, Beige) for Fall season. Current demand is Low Demand with a customer rating of 2.0/5."
FB000838,Dresses,Uniqlo,Winter,XS,White,154.6,0.0,154.6,2025-08-06,38,4.5,True,Changed Mind,8,2025,Low Demand,43,"Season: Winter, Category: Dresses, Brand: Uniqlo, Color: White, Price: 154.60, Rating: 4.5, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 43 units of Dresses (Uniqlo, White) for Winter season. Current demand is Low Demand with a customer rating of 4.5/5."
FB000839,Bottoms,Zara,Summer,XL,White,81.59,38.0,50.59,2025-08-06,31,1.2,False,No Return,8,2025,Low Demand,36,"Season: Summer, Category: Bottoms, Brand: Zara, Color: White, Price: 50.59, Rating: 1.2, Markdown: 38.0%, Demand: Low Demand","Recommend stocking 36 units of Bottoms (Zara, White) for Summer season. Current demand is Low Demand with a customer rating of 1.2/5."
FB000840,Accessories,Mango,Winter,Unknown,Brown,48.04,0.0,48.04,2025-08-06,46,4.8,False,No Return,8,2025,Low Demand,51,"Season: Winter, Category: Accessories, Brand: Mango, Color: Brown, Price: 48.04, Rating: 4.8, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 51 units of Accessories (Mango, Brown) for Winter season. Current demand is Low Demand with a customer rating of 4.8/5."
FB000841,Tops,Banana Republic,Fall,S,Green,70.77,0.0,70.77,2025-08-06,5,3.7,False,No Return,8,2025,High Demand,35,"Season: Fall, Category: Tops, Brand: Banana Republic, Color: Green, Price: 70.77, Rating: 3.7, Markdown: 0.0%, Demand: High Demand","Recommend stocking 35 units of Tops (Banana Republic, Green) for Fall season. Current demand is High Demand with a customer rating of 3.7/5."
FB000842,Outerwear,Forever21,Fall,S,Gray,103.49,0.0,103.49,2025-08-06,12,1.8,False,No Return,8,2025,Medium Demand,27,"Season: Fall, Category: Outerwear, Brand: Forever21, Color: Gray, Price: 103.49, Rating: 1.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 27 units of Outerwear (Forever21, Gray) for Fall season. Current demand is Medium Demand with a customer rating of 1.8/5."
FB000843,Outerwear,Uniqlo,Spring,L,Purple,138.89,0.0,138.89,2025-01-30,10,3.0,False,No Return,1,2025,High Demand,40,"Season: Spring, Category: Outerwear, Brand: Uniqlo, Color: Purple, Price: 138.89, Rating: 3.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 40 units of Outerwear (Uniqlo, Purple) for Spring season. Current demand is High Demand with a customer rating of 3.0/5."
FB000844,Accessories,H&M,Winter,Unknown,Green,73.51,32.2,49.84,2025-08-06,17,3.0,True,Wrong Item,8,2025,Medium Demand,32,"Season: Winter, Category: Accessories, Brand: H&M, Color: Green, Price: 49.84, Rating: 3.0, Markdown: 32.2%, Demand: Medium Demand","Recommend stocking 32 units of Accessories (H&M, Green) for Winter season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000845,Bottoms,Zara,Spring,M,Purple,82.37,0.0,82.37,2025-06-04,49,3.3,False,No Return,6,2025,Low Demand,54,"Season: Spring, Category: Bottoms, Brand: Zara, Color: Purple, Price: 82.37, Rating: 3.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 54 units of Bottoms (Zara, Purple) for Spring season. Current demand is Low Demand with a customer rating of 3.3/5."
FB000846,Dresses,Ann Taylor,Summer,XS,Navy,81.71,18.0,67.0,2025-08-06,28,4.7,False,No Return,8,2025,Medium Demand,43,"Season: Summer, Category: Dresses, Brand: Ann Taylor, Color: Navy, Price: 67.00, Rating: 4.7, Markdown: 18.0%, Demand: Medium Demand","Recommend stocking 43 units of Dresses (Ann Taylor, Navy) for Summer season. Current demand is Medium Demand with a customer rating of 4.7/5."
FB000847,Dresses,Banana Republic,Winter,XXL,Navy,107.02,10.6,95.68,2025-08-06,6,3.0,False,No Return,8,2025,High Demand,36,"Season: Winter, Category: Dresses, Brand: Banana Republic, Color: Navy, Price: 95.68, Rating: 3.0, Markdown: 10.6%, Demand: High Demand","Recommend stocking 36 units of Dresses (Banana Republic, Navy) for Winter season. Current demand is High Demand with a customer rating of 3.0/5."
FB000848,Bottoms,H&M,Summer,XL,Pink,103.23,18.7,83.93,2025-08-06,6,4.0,False,No Return,8,2025,High Demand,36,"Season: Summer, Category: Bottoms, Brand: H&M, Color: Pink, Price: 83.93, Rating: 4.0, Markdown: 18.7%, Demand: High Demand","Recommend stocking 36 units of Bottoms (H&M, Pink) for Summer season. Current demand is High Demand with a customer rating of 4.0/5."
FB000849,Tops,Gap,Fall,L,Blue,100.48,17.6,82.8,2025-08-06,19,3.0,False,No Return,8,2025,Medium Demand,34,"Season: Fall, Category: Tops, Brand: Gap, Color: Blue, Price: 82.80, Rating: 3.0, Markdown: 17.6%, Demand: Medium Demand","Recommend stocking 34 units of Tops (Gap, Blue) for Fall season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000850,Shoes,Ann Taylor,Winter,XL,White,160.87,53.7,74.48,2025-08-06,18,3.0,False,No Return,8,2025,Medium Demand,33,"Season: Winter, Category: Shoes, Brand: Ann Taylor, Color: White, Price: 74.48, Rating: 3.0, Markdown: 53.7%, Demand: Medium Demand","Recommend stocking 33 units of Shoes (Ann Taylor, White) for Winter season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000851,Accessories,Mango,Fall,Unknown,White,78.39,0.0,78.39,2025-08-06,7,4.2,False,No Return,8,2025,High Demand,37,"Season: Fall, Category: Accessories, Brand: Mango, Color: White, Price: 78.39, Rating: 4.2, Markdown: 0.0%, Demand: High Demand","Recommend stocking 37 units of Accessories (Mango, White) for Fall season. Current demand is High Demand with a customer rating of 4.2/5."
FB000852,Outerwear,Zara,Spring,S,Beige,168.38,23.1,129.48,2025-06-04,3,2.0,False,No Return,6,2025,High Demand,33,"Season: Spring, Category: Outerwear, Brand: Zara, Color: Beige, Price: 129.48, Rating: 2.0, Markdown: 23.1%, Demand: High Demand","Recommend stocking 33 units of Outerwear (Zara, Beige) for Spring season. Current demand is High Demand with a customer rating of 2.0/5."
FB000853,Shoes,Banana Republic,Winter,S,Navy,128.35,0.0,128.35,2025-08-06,20,2.5,False,No Return,8,2025,Medium Demand,35,"Season: Winter, Category: Shoes, Brand: Banana Republic, Color: Navy, Price: 128.35, Rating: 2.5, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 35 units of Shoes (Banana Republic, Navy) for Winter season. Current demand is Medium Demand with a customer rating of 2.5/5."
FB000854,Dresses,Uniqlo,Spring,XL,Gray,138.17,3.0,134.02,2025-04-04,34,4.1,False,No Return,4,2025,Low Demand,39,"Season: Spring, Category: Dresses, Brand: Uniqlo, Color: Gray, Price: 134.02, Rating: 4.1, Markdown: 3.0%, Demand: Low Demand","Recommend stocking 39 units of Dresses (Uniqlo, Gray) for Spring season. Current demand is Low Demand with a customer rating of 4.1/5."
FB000855,Dresses,Uniqlo,Fall,M,Navy,52.45,0.0,52.45,2025-08-06,16,1.7,False,No Return,8,2025,Medium Demand,31,"Season: Fall, Category: Dresses, Brand: Uniqlo, Color: Navy, Price: 52.45, Rating: 1.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 31 units of Dresses (Uniqlo, Navy) for Fall season. Current demand is Medium Demand with a customer rating of 1.7/5."
FB000856,Shoes,H&M,Winter,XS,White,171.53,0.0,171.53,2025-08-06,12,4.8,False,No Return,8,2025,Medium Demand,27,"Season: Winter, Category: Shoes, Brand: H&M, Color: White, Price: 171.53, Rating: 4.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 27 units of Shoes (H&M, White) for Winter season. Current demand is Medium Demand with a customer rating of 4.8/5."
FB000857,Tops,Mango,Fall,XXL,Brown,81.23,1.2,80.26,2025-08-06,10,4.9,False,No Return,8,2025,High Demand,40,"Season: Fall, Category: Tops, Brand: Mango, Color: Brown, Price: 80.26, Rating: 4.9, Markdown: 1.2%, Demand: High Demand","Recommend stocking 40 units of Tops (Mango, Brown) for Fall season. Current demand is High Demand with a customer rating of 4.9/5."
FB000858,Accessories,Banana Republic,Spring,Unknown,Blue,31.37,44.1,17.54,2024-09-13,11,3.4,False,No Return,9,2024,Medium Demand,26,"Season: Spring, Category: Accessories, Brand: Banana Republic, Color: Blue, Price: 17.54, Rating: 3.4, Markdown: 44.1%, Demand: Medium Demand","Recommend stocking 26 units of Accessories (Banana Republic, Blue) for Spring season. Current demand is Medium Demand with a customer rating of 3.4/5."
FB000859,Bottoms,Gap,Spring,S,Red,93.89,0.0,93.89,2025-02-03,3,1.8,False,No Return,2,2025,High Demand,33,"Season: Spring, Category: Bottoms, Brand: Gap, Color: Red, Price: 93.89, Rating: 1.8, Markdown: 0.0%, Demand: High Demand","Recommend stocking 33 units of Bottoms (Gap, Red) for Spring season. Current demand is High Demand with a customer rating of 1.8/5."
FB000860,Bottoms,Uniqlo,Spring,XL,Gray,54.84,0.0,54.84,2024-09-22,12,3.2,False,No Return,9,2024,Medium Demand,27,"Season: Spring, Category: Bottoms, Brand: Uniqlo, Color: Gray, Price: 54.84, Rating: 3.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 27 units of Bottoms (Uniqlo, Gray) for Spring season. Current demand is Medium Demand with a customer rating of 3.2/5."
FB000861,Dresses,Zara,Winter,L,Red,140.34,0.0,140.34,2025-08-06,23,2.8,True,Changed Mind,8,2025,Medium Demand,38,"Season: Winter, Category: Dresses, Brand: Zara, Color: Red, Price: 140.34, Rating: 2.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 38 units of Dresses (Zara, Red) for Winter season. Current demand is Medium Demand with a customer rating of 2.8/5."
FB000862,Tops,Banana Republic,Fall,M,Red,51.88,16.8,43.16,2025-08-06,30,1.5,False,No Return,8,2025,Medium Demand,45,"Season: Fall, Category: Tops, Brand: Banana Republic, Color: Red, Price: 43.16, Rating: 1.5, Markdown: 16.8%, Demand: Medium Demand","Recommend stocking 45 units of Tops (Banana Republic, Red) for Fall season. Current demand is Medium Demand with a customer rating of 1.5/5."
FB000863,Dresses,Mango,Spring,S,Purple,136.2,44.3,75.86,2024-11-21,49,3.0,False,No Return,11,2024,Low Demand,54,"Season: Spring, Category: Dresses, Brand: Mango, Color: Purple, Price: 75.86, Rating: 3.0, Markdown: 44.3%, Demand: Low Demand","Recommend stocking 54 units of Dresses (Mango, Purple) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000864,Accessories,H&M,Summer,Unknown,Brown,71.19,0.0,71.19,2025-08-06,14,2.8,False,No Return,8,2025,Medium Demand,29,"Season: Summer, Category: Accessories, Brand: H&M, Color: Brown, Price: 71.19, Rating: 2.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 29 units of Accessories (H&M, Brown) for Summer season. Current demand is Medium Demand with a customer rating of 2.8/5."
FB000865,Outerwear,Forever21,Spring,S,Navy,241.37,44.9,132.99,2025-05-15,23,2.1,False,No Return,5,2025,Medium Demand,38,"Season: Spring, Category: Outerwear, Brand: Forever21, Color: Navy, Price: 132.99, Rating: 2.1, Markdown: 44.9%, Demand: Medium Demand","Recommend stocking 38 units of Outerwear (Forever21, Navy) for Spring season. Current demand is Medium Demand with a customer rating of 2.1/5."
FB000866,Outerwear,Gap,Fall,XXL,Blue,198.26,51.3,96.55,2025-08-06,38,3.0,False,No Return,8,2025,Low Demand,43,"Season: Fall, Category: Outerwear, Brand: Gap, Color: Blue, Price: 96.55, Rating: 3.0, Markdown: 51.3%, Demand: Low Demand","Recommend stocking 43 units of Outerwear (Gap, Blue) for Fall season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000867,Bottoms,Ann Taylor,Winter,XXL,Beige,64.07,0.0,64.07,2025-08-06,34,3.0,False,No Return,8,2025,Low Demand,39,"Season: Winter, Category: Bottoms, Brand: Ann Taylor, Color: Beige, Price: 64.07, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 39 units of Bottoms (Ann Taylor, Beige) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000868,Bottoms,Zara,Fall,XL,Gray,110.15,10.4,98.69,2025-08-06,36,1.6,False,No Return,8,2025,Low Demand,41,"Season: Fall, Category: Bottoms, Brand: Zara, Color: Gray, Price: 98.69, Rating: 1.6, Markdown: 10.4%, Demand: Low Demand","Recommend stocking 41 units of Bottoms (Zara, Gray) for Fall season. Current demand is Low Demand with a customer rating of 1.6/5."
FB000869,Outerwear,Forever21,Spring,XS,Blue,120.68,0.0,120.68,2024-12-21,6,1.9,False,No Return,12,2024,High Demand,36,"Season: Spring, Category: Outerwear, Brand: Forever21, Color: Blue, Price: 120.68, Rating: 1.9, Markdown: 0.0%, Demand: High Demand","Recommend stocking 36 units of Outerwear (Forever21, Blue) for Spring season. Current demand is High Demand with a customer rating of 1.9/5."
FB000870,Accessories,Zara,Fall,Unknown,Black,69.18,31.0,47.73,2025-08-06,9,2.7,True,Size Issue,8,2025,High Demand,39,"Season: Fall, Category: Accessories, Brand: Zara, Color: Black, Price: 47.73, Rating: 2.7, Markdown: 31.0%, Demand: High Demand","Recommend stocking 39 units of Accessories (Zara, Black) for Fall season. Current demand is High Demand with a customer rating of 2.7/5."
FB000871,Dresses,Ann Taylor,Fall,L,Red,134.77,0.0,134.77,2025-08-06,36,4.8,False,No Return,8,2025,Low Demand,41,"Season: Fall, Category: Dresses, Brand: Ann Taylor, Color: Red, Price: 134.77, Rating: 4.8, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 41 units of Dresses (Ann Taylor, Red) for Fall season. Current demand is Low Demand with a customer rating of 4.8/5."
FB000872,Tops,Uniqlo,Spring,S,Black,29.93,0.0,29.93,2024-10-10,13,3.0,False,No Return,10,2024,Medium Demand,28,"Season: Spring, Category: Tops, Brand: Uniqlo, Color: Black, Price: 29.93, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 28 units of Tops (Uniqlo, Black) for Spring season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000873,Accessories,Gap,Winter,Unknown,White,56.09,0.0,56.09,2025-08-06,21,4.9,False,No Return,8,2025,Medium Demand,36,"Season: Winter, Category: Accessories, Brand: Gap, Color: White, Price: 56.09, Rating: 4.9, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 36 units of Accessories (Gap, White) for Winter season. Current demand is Medium Demand with a customer rating of 4.9/5."
FB000874,Shoes,Gap,Fall,XS,Green,124.81,33.1,83.5,2025-08-06,45,2.4,False,No Return,8,2025,Low Demand,50,"Season: Fall, Category: Shoes, Brand: Gap, Color: Green, Price: 83.50, Rating: 2.4, Markdown: 33.1%, Demand: Low Demand","Recommend stocking 50 units of Shoes (Gap, Green) for Fall season. Current demand is Low Demand with a customer rating of 2.4/5."
FB000875,Dresses,Zara,Spring,M,White,94.03,56.1,41.28,2024-12-16,16,1.2,False,No Return,12,2024,Medium Demand,31,"Season: Spring, Category: Dresses, Brand: Zara, Color: White, Price: 41.28, Rating: 1.2, Markdown: 56.1%, Demand: Medium Demand","Recommend stocking 31 units of Dresses (Zara, White) for Spring season. Current demand is Medium Demand with a customer rating of 1.2/5."
FB000876,Shoes,Zara,Fall,XS,Red,109.51,8.2,100.53,2025-08-06,12,3.0,False,No Return,8,2025,Medium Demand,27,"Season: Fall, Category: Shoes, Brand: Zara, Color: Red, Price: 100.53, Rating: 3.0, Markdown: 8.2%, Demand: Medium Demand","Recommend stocking 27 units of Shoes (Zara, Red) for Fall season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000877,Accessories,Mango,Winter,Unknown,Navy,31.13,0.0,31.13,2025-08-06,29,4.7,False,No Return,8,2025,Medium Demand,44,"Season: Winter, Category: Accessories, Brand: Mango, Color: Navy, Price: 31.13, Rating: 4.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Accessories (Mango, Navy) for Winter season. Current demand is Medium Demand with a customer rating of 4.7/5."
FB000878,Accessories,Banana Republic,Fall,Unknown,Blue,66.3,1.7,65.17,2025-08-06,28,1.6,False,No Return,8,2025,Medium Demand,43,"Season: Fall, Category: Accessories, Brand: Banana Republic, Color: Blue, Price: 65.17, Rating: 1.6, Markdown: 1.7%, Demand: Medium Demand","Recommend stocking 43 units of Accessories (Banana Republic, Blue) for Fall season. Current demand is Medium Demand with a customer rating of 1.6/5."
FB000879,Bottoms,H&M,Winter,M,Red,66.63,28.4,47.71,2025-08-06,32,2.0,False,No Return,8,2025,Low Demand,37,"Season: Winter, Category: Bottoms, Brand: H&M, Color: Red, Price: 47.71, Rating: 2.0, Markdown: 28.4%, Demand: Low Demand","Recommend stocking 37 units of Bottoms (H&M, Red) for Winter season. Current demand is Low Demand with a customer rating of 2.0/5."
FB000880,Bottoms,Mango,Spring,L,Green,117.63,0.0,117.63,2024-09-28,18,1.2,False,No Return,9,2024,Medium Demand,33,"Season: Spring, Category: Bottoms, Brand: Mango, Color: Green, Price: 117.63, Rating: 1.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 33 units of Bottoms (Mango, Green) for Spring season. Current demand is Medium Demand with a customer rating of 1.2/5."
FB000881,Shoes,Banana Republic,Winter,M,Purple,174.53,0.0,174.53,2025-08-06,45,3.0,False,No Return,8,2025,Low Demand,50,"Season: Winter, Category: Shoes, Brand: Banana Republic, Color: Purple, Price: 174.53, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 50 units of Shoes (Banana Republic, Purple) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000882,Dresses,Zara,Winter,S,Green,152.65,0.0,152.65,2025-08-06,27,3.7,False,No Return,8,2025,Medium Demand,42,"Season: Winter, Category: Dresses, Brand: Zara, Color: Green, Price: 152.65, Rating: 3.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 42 units of Dresses (Zara, Green) for Winter season. Current demand is Medium Demand with a customer rating of 3.7/5."
FB000883,Outerwear,Ann Taylor,Summer,XL,Blue,83.24,0.0,83.24,2025-08-06,16,3.0,False,No Return,8,2025,Medium Demand,31,"Season: Summer, Category: Outerwear, Brand: Ann Taylor, Color: Blue, Price: 83.24, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 31 units of Outerwear (Ann Taylor, Blue) for Summer season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000884,Accessories,Zara,Winter,Unknown,Brown,40.18,0.0,40.18,2025-08-06,27,4.7,False,No Return,8,2025,Medium Demand,42,"Season: Winter, Category: Accessories, Brand: Zara, Color: Brown, Price: 40.18, Rating: 4.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 42 units of Accessories (Zara, Brown) for Winter season. Current demand is Medium Demand with a customer rating of 4.7/5."
FB000885,Bottoms,Mango,Spring,XL,Red,73.77,22.8,56.95,2024-08-18,0,3.0,False,No Return,8,2024,High Demand,30,"Season: Spring, Category: Bottoms, Brand: Mango, Color: Red, Price: 56.95, Rating: 3.0, Markdown: 22.8%, Demand: High Demand","Recommend stocking 30 units of Bottoms (Mango, Red) for Spring season. Current demand is High Demand with a customer rating of 3.0/5."
FB000886,Accessories,Forever21,Winter,Unknown,Red,71.3,0.0,71.3,2025-08-06,29,3.0,False,No Return,8,2025,Medium Demand,44,"Season: Winter, Category: Accessories, Brand: Forever21, Color: Red, Price: 71.30, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Accessories (Forever21, Red) for Winter season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000887,Accessories,Forever21,Summer,Unknown,Beige,50.3,52.8,23.74,2025-08-06,11,3.0,False,No Return,8,2025,Medium Demand,26,"Season: Summer, Category: Accessories, Brand: Forever21, Color: Beige, Price: 23.74, Rating: 3.0, Markdown: 52.8%, Demand: Medium Demand","Recommend stocking 26 units of Accessories (Forever21, Beige) for Summer season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000888,Accessories,H&M,Spring,Unknown,Green,46.97,0.0,46.97,2025-02-24,33,2.6,False,No Return,2,2025,Low Demand,38,"Season: Spring, Category: Accessories, Brand: H&M, Color: Green, Price: 46.97, Rating: 2.6, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 38 units of Accessories (H&M, Green) for Spring season. Current demand is Low Demand with a customer rating of 2.6/5."
FB000889,Shoes,Zara,Fall,Unknown,Brown,162.9,0.0,162.9,2025-08-06,30,1.9,False,No Return,8,2025,Medium Demand,45,"Season: Fall, Category: Shoes, Brand: Zara, Color: Brown, Price: 162.90, Rating: 1.9, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 45 units of Shoes (Zara, Brown) for Fall season. Current demand is Medium Demand with a customer rating of 1.9/5."
FB000890,Bottoms,Forever21,Winter,XL,White,57.14,0.0,57.14,2025-08-06,39,1.4,False,No Return,8,2025,Low Demand,44,"Season: Winter, Category: Bottoms, Brand: Forever21, Color: White, Price: 57.14, Rating: 1.4, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 44 units of Bottoms (Forever21, White) for Winter season. Current demand is Low Demand with a customer rating of 1.4/5."
FB000891,Shoes,Ann Taylor,Spring,L,Purple,93.6,0.0,93.6,2024-09-09,49,4.3,False,No Return,9,2024,Low Demand,54,"Season: Spring, Category: Shoes, Brand: Ann Taylor, Color: Purple, Price: 93.60, Rating: 4.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 54 units of Shoes (Ann Taylor, Purple) for Spring season. Current demand is Low Demand with a customer rating of 4.3/5."
FB000892,Accessories,Forever21,Spring,Unknown,Brown,64.56,43.0,36.8,2024-08-06,36,3.9,False,No Return,8,2024,Low Demand,41,"Season: Spring, Category: Accessories, Brand: Forever21, Color: Brown, Price: 36.80, Rating: 3.9, Markdown: 43.0%, Demand: Low Demand","Recommend stocking 41 units of Accessories (Forever21, Brown) for Spring season. Current demand is Low Demand with a customer rating of 3.9/5."
FB000893,Outerwear,Ann Taylor,Winter,S,Navy,142.34,0.0,142.34,2025-08-06,43,3.0,False,No Return,8,2025,Low Demand,48,"Season: Winter, Category: Outerwear, Brand: Ann Taylor, Color: Navy, Price: 142.34, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 48 units of Outerwear (Ann Taylor, Navy) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000894,Shoes,Gap,Spring,XS,White,111.02,57.8,46.85,2025-05-19,11,2.2,False,No Return,5,2025,Medium Demand,26,"Season: Spring, Category: Shoes, Brand: Gap, Color: White, Price: 46.85, Rating: 2.2, Markdown: 57.8%, Demand: Medium Demand","Recommend stocking 26 units of Shoes (Gap, White) for Spring season. Current demand is Medium Demand with a customer rating of 2.2/5."
FB000895,Tops,Banana Republic,Winter,Unknown,Black,29.16,49.0,14.87,2025-08-06,31,3.0,False,No Return,8,2025,Low Demand,36,"Season: Winter, Category: Tops, Brand: Banana Republic, Color: Black, Price: 14.87, Rating: 3.0, Markdown: 49.0%, Demand: Low Demand","Recommend stocking 36 units of Tops (Banana Republic, Black) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000896,Tops,Ann Taylor,Summer,XS,Black,30.46,0.0,30.46,2025-08-06,19,1.2,False,No Return,8,2025,Medium Demand,34,"Season: Summer, Category: Tops, Brand: Ann Taylor, Color: Black, Price: 30.46, Rating: 1.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 34 units of Tops (Ann Taylor, Black) for Summer season. Current demand is Medium Demand with a customer rating of 1.2/5."
FB000897,Accessories,Forever21,Winter,Unknown,Blue,31.32,0.0,31.32,2025-08-06,28,2.7,False,No Return,8,2025,Medium Demand,43,"Season: Winter, Category: Accessories, Brand: Forever21, Color: Blue, Price: 31.32, Rating: 2.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 43 units of Accessories (Forever21, Blue) for Winter season. Current demand is Medium Demand with a customer rating of 2.7/5."
FB000898,Bottoms,Uniqlo,Spring,M,Pink,61.78,0.0,61.78,2025-07-30,24,3.5,False,No Return,7,2025,Medium Demand,39,"Season: Spring, Category: Bottoms, Brand: Uniqlo, Color: Pink, Price: 61.78, Rating: 3.5, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 39 units of Bottoms (Uniqlo, Pink) for Spring season. Current demand is Medium Demand with a customer rating of 3.5/5."
